Source Language,BLEU,ChrF++,IndicBERT
as,0.025612972907976563,7.773909757729787,0.7523223493190017
mr,0.017616203882287153,7.762601931084137,0.7747907397861127
gu,0.015928426681136715,8.684053620515163,0.7596486494294368
ml,0.028818217470867286,8.695116162496316,0.7797877613047604
bn,0.018720003333864966,7.261161415397477,0.746639072051039
ta,0.011895337314538457,8.055281828624755,0.7635342871071771
