Source Language,BLEU,ChrF++,IndicBERT
as,0.02074430520731005,11.253473584019083,0.6534843491463107
ml,0.0328664638985361,15.45778374213186,0.775123926170636
mr,0.019347991604676467,11.305164250379438,0.7299648811167572
bn,0.018321707061788404,9.426220311632566,0.5962915135387448
or,0.021513787248498624,11.554164273792765,0.702653599990299
gu,0.03319643800918599,15.501351268440303,0.7951458609895781
