Source Language,BLEU,ChrF++,IndicBERT
ta,2.379543087397748,23.130109965934295,0.9047069568769075
ml,2.3602161093027645,23.61518620972084,0.9035643105744384
or,3.2198725369118724,28.921059394834327,0.9133391262148507
gu,2.7258046800288938,27.09176588910393,0.9141234066919424
mr,3.3293630131204446,26.632490115342094,0.9101052313344553
as,4.549390316540517,29.811436847813088,0.914548049273435
