Source Language,BLEU,ChrF++,IndicBERT
mr,0.12456402228851245,8.039989375395272,0.6806998117535841
as,0.18445236693237735,7.285020286909859,0.6139111086667981
bn,0.08400839669085154,8.115751566263643,0.6307646121567814
ta,0.15479699352680337,9.956144847586867,0.7670525268185884
or,0.08344949546283029,7.644890279602665,0.6211946992261801
ml,0.17527223794892946,10.633507868006195,0.7892870099312859
